id,Model name,Name,Producer,,Codename,cores,min_cores,max_cores,core,raw_clock,mid_clock_inter,val_mid,unit_mid,min_clock,max_clock_inter,max_clock,unit_clock_to,mid_final,unit_final,clock,Socket,Process (nm),L3 Cache,TDP (W),Released,rel_date,rel_year
2237,Intel Xeon E5-2692 v2,Xeon E5-2692 v2,Intel,,Ivy Bridge-EP,12 / 24,12,24,18,"2,2 to 3 GHz",,,,"2,2", 3 GHz,"3,00",GHz,"2,6",GHz,"2,6",Socket 2011,22,30MB,100,"Sep 1st, 2013",Sep 1st,2013
2238,Intel Xeon E5-2695 v2,Xeon E5-2695 v2,Intel,,Ivy Bridge-EP,12 / 24,12,24,18,"2,4 to 3,2 GHz",,,,"2,4"," 3,2 GHz","3,20",GHz,"2,8",GHz,"2,8",Socket 2011,22,30MB,115,"Sep 1st, 2013",Sep 1st,2013
2239,Intel Xeon E5-2697 v2,Xeon E5-2697 v2,Intel,,Ivy Bridge-EP,12 / 24,12,24,18,"2,7 to 3,5 GHz",,,,"2,7"," 3,5 GHz","3,50",GHz,"3,1",GHz,"3,1",Socket 2011,22,30MB,130,"Sep 1st, 2013",Sep 1st,2013
2240,Intel Xeon E5-4603,Xeon E5-4603,Intel,,Sandy Bridge-EP,4 / 8,4,8,6,2000 MHz,2000 MHz,2000,MHz,,,,,2000,MHz,2,Socket 2011,32,10MB,95,"May 14th, 2012",May 14th,2012
2241,Intel Xeon E5-4607,Xeon E5-4607,Intel,,Sandy Bridge-EP,6 / 12,6,12,9,"2,2 GHz","2,2 GHz","2,2",GHz,,,,,"2,2",GHz,"2,2",Socket 2011,32,15MB,95,"May 14th, 2012",May 14th,2012
2242,Intel Xeon E5-4610,Xeon E5-4610,Intel,,Sandy Bridge-EP,6 / 12,6,12,9,"2,4 to 2,9 GHz",,,,"2,4"," 2,9 GHz","2,90",GHz,"2,65",GHz,"2,65",Socket 2011,32,15MB,130,"May 14th, 2012",May 14th,2012
2243,Intel Xeon E5-4617,Xeon E5-4617,Intel,,Sandy Bridge-EP,6 / 12,6,12,9,"2,9 to 3,4 GHz",,,,"2,9"," 3,4 GHz","3,40",GHz,"3,15",GHz,"3,15",Socket 2011,32,15MB,130,"May 14th, 2012",May 14th,2012
2244,Intel Xeon E5-4620,Xeon E5-4620,Intel,,Sandy Bridge-EP,8 / 16,8,16,12,"2,7 to 2,6 GHz",,,,"2,7"," 2,6 GHz","2,60",GHz,"2,65",GHz,"2,65",Socket 2011,32,16MB,130,"May 14th, 2012",May 14th,2012
2245,Intel Xeon E5-4640,Xeon E5-4640,Intel,,Sandy Bridge-EP,8 / 16,8,16,12,"2,4 to 2,8 GHz",,,,"2,4"," 2,8 GHz","2,80",GHz,"2,6",GHz,"2,6",Socket 2011,32,20MB,95,"May 14th, 2012",May 14th,2012
2246,Intel Xeon E5-4650,Xeon E5-4650,Intel,,Sandy Bridge-EP,8 / 16,8,16,12,"2,7 to 3,3 GHz",,,,"2,7"," 3,3 GHz","3,30",GHz,3,GHz,3,Socket 2011,32,20MB,130,"May 14th, 2012",May 14th,2012
2247,Intel Xeon E5-4650L,Xeon E5-4650L,Intel,,Sandy Bridge-EP,8 / 16,8,16,12,"2,6 to 3,1 GHz",,,,"2,6"," 3,1 GHz","3,10",GHz,"2,85",GHz,"2,85",Socket 2011,32,20MB,115,"May 14th, 2012",May 14th,2012
2248,Intel Xeon E5502,Xeon E5502,Intel,,Gainestown,2,,,2,1866 MHz,1866 MHz,1866,MHz,,,,,1866,MHz,1866,Socket 1366,45,4MB,80,"Mar 30th, 2009",Mar 30th,2009
2249,Intel Xeon E5503,Xeon E5503,Intel,,Gainestown,2,,,2,2000 MHz,2000 MHz,2000,MHz,,,,,2000,MHz,2,Socket 1366,45,4MB,80,"Mar 16th, 2010",Mar 16th,2010
2250,Intel Xeon E5504,Xeon E5504,Intel,,Gainestown,4,,,4,2000 MHz,2000 MHz,2000,MHz,,,,,2000,MHz,2,Socket 1366,45,4MB,80,"Mar 30th, 2009",Mar 30th,2009
2251,Intel Xeon E5506,Xeon E5506,Intel,,Gainestown,4,,,4,"2,133 GHz","2,133 GHz",2133,GHz,,,,,2133,GHz,2133,Socket 1366,45,4MB,80,"Mar 30th, 2009",Mar 30th,2009
2252,Intel Xeon E5507,Xeon E5507,Intel,,Gainestown,4,,,4,"2,266 GHz","2,266 GHz",2266,GHz,,,,,2266,GHz,2266,Socket 1366,45,4MB,80,"Mar 16th, 2010",Mar 16th,2010
2253,Intel Xeon E5520,Xeon E5520,Intel,,Gainestown,4 / 8,4,8,6,"2,266 to 2,533 GHz",,,,2266," 2,533 GHz","2,53",GHz,"2,3995",GHz,"2,3995",Socket 1366,45,8MB,80,"Mar 30th, 2009",Mar 30th,2009
2254,Intel Xeon E5530,Xeon E5530,Intel,,Gainestown,4 / 8,4,8,6,"2,4 to 2,666 GHz",,,,"2,4"," 2,666 GHz","2,67",GHz,2533,GHz,2533,Socket 1366,45,8MB,80,"Mar 30th, 2009",Mar 30th,2009
2255,Intel Xeon E5540,Xeon E5540,Intel,,Gainestown,4 / 8,4,8,6,"2,533 to 2,8 GHz",,,,2533," 2,8 GHz","2,80",GHz,"2,6665",GHz,"2,6665",Socket 1366,45,8MB,80,"Mar 30th, 2009",Mar 30th,2009
2256,Intel Xeon E5603,Xeon E5603,Intel,,Westmere-EP,4,,,4,1600 MHz,1600 MHz,1600,MHz,,,,,1600,MHz,"1,6",Socket 1366,32,4MB,80,"Feb 14th, 2011",Feb 14th,2011
2257,Intel Xeon E5606,Xeon E5606,Intel,,Westmere-EP,4,,,4,"2,133 GHz","2,133 GHz",2133,GHz,,,,,2133,GHz,2133,Socket 1366,32,8MB,80,"Feb 14th, 2011",Feb 14th,2011
2258,Intel Xeon E5607,Xeon E5607,Intel,,Westmere-EP,4,,,4,"2,266 GHz","2,266 GHz",2266,GHz,,,,,2266,GHz,2266,Socket 1366,32,8MB,80,"Feb 14th, 2011",Feb 14th,2011
2259,Intel Xeon E5620,Xeon E5620,Intel,,Westmere-EP,4 / 8,4,8,6,"2,4 to 2,666 GHz",,,,"2,4"," 2,666 GHz","2,67",GHz,2533,GHz,2533,Socket 1366,32,12MB,80,"Mar 16th, 2010",Mar 16th,2010
2260,Intel Xeon E5630,Xeon E5630,Intel,,Westmere-EP,4 / 8,4,8,6,"2,533 to 2,8 GHz",,,,2533," 2,8 GHz","2,80",GHz,"2,6665",GHz,"2,6665",Socket 1366,32,12MB,80,"Mar 16th, 2010",Mar 16th,2010
2261,Intel Xeon E5640,Xeon E5640,Intel,,Westmere-EP,4 / 8,4,8,6,"2,666 to 2,933 GHz",,,,2666," 2,933 GHz","2,93",GHz,"2,7995",GHz,"2,7995",Socket 1366,32,12MB,80,"Mar 16th, 2010",Mar 16th,2010
2262,Intel Xeon E5645,Xeon E5645,Intel,,Westmere-EP,6 / 12,6,12,9,"2,4 to 2,666 GHz",,,,"2,4"," 2,666 GHz","2,67",GHz,2533,GHz,2533,Socket 1366,32,12MB,80,"Mar 16th, 2010",Mar 16th,2010
2263,Intel Xeon E5649,Xeon E5649,Intel,,Westmere-EP,6 / 12,6,12,9,"2,533 to 2,8 GHz",,,,2533," 2,8 GHz","2,80",GHz,"2,6665",GHz,"2,6665",Socket 1366,32,12MB,80,"Feb 14th, 2011",Feb 14th,2011
2264,Intel Xeon E7-4809 v3,Xeon E7-4809 v3,Intel,,Haswell-EX,8 / 16,8,16,12,2000 MHz,2000 MHz,2000,MHz,,,,,2000,MHz,2,Socket 1150,22,20MB,115,"Jun 1st, 2015",Jun 1st,2015
2265,Intel Xeon E7-4820 v3,Xeon E7-4820 v3,Intel,,Haswell-EX,10 / 20,10,20,15,1900 MHz,1900 MHz,1900,MHz,,,,,1900,MHz,"1,9",Socket 1150,22,25MB,115,"Jun 1st, 2015",Jun 1st,2015
2266,Intel Xeon E7-4830 v3,Xeon E7-4830 v3,Intel,,Haswell-EX,12 / 24,12,24,18,"2,1 to 2,7 GHz",,,,"2,1"," 2,7 GHz","2,70",GHz,"2,4",GHz,"2,4",Socket 1150,22,30MB,115,"Jun 1st, 2015",Jun 1st,2015
2267,Intel Xeon E7-4850 v3,Xeon E7-4850 v3,Intel,,Haswell-EX,14 / 28,14,28,21,"2,2 to 2,8 GHz",,,,"2,2"," 2,8 GHz","2,80",GHz,"2,5",GHz,"2,5",Socket 1150,22,35MB,115,"Jun 1st, 2015",Jun 1st,2015
2268,Intel Xeon E7-8850,Xeon E7-8850,Intel,,Westmere-EX,10 / 20,10,20,15,"2 to 2,4 GHz",,,,2," 2,4 GHz","2,40",GHz,"2,2",GHz,"2,2",Socket 1567,32,30MB,130,"Apr 3rd, 2011",Apr 3rd,2011
2269,Intel Xeon E7-8860,Xeon E7-8860,Intel,,Westmere-EX,10 / 20,10,20,15,"2,276 to 2,667 GHz",,,,2276," 2,667 GHz","2,67",GHz,"2,4715",GHz,"2,4715",Socket 1567,32,30MB,130,"Apr 3rd, 2011",Apr 3rd,2011
2270,Intel Xeon E7-8860 v3,Xeon E7-8860 v3,Intel,,Haswell-EX,16 / 32,16,32,24,"2,2 to 3,2 GHz",,,,"2,2"," 3,2 GHz","3,20",GHz,"2,7",GHz,"2,7",Socket 1150,22,40MB,140,"Jun 1st, 2015",Jun 1st,2015
2271,Intel Xeon E7-8867 v3,Xeon E7-8867 v3,Intel,,Haswell-EX,16 / 32,16,32,24,"2,5 to 3,3 GHz",,,,"2,5"," 3,3 GHz","3,30",GHz,"2,9",GHz,"2,9",Socket 1150,22,45MB,165,"Jun 1st, 2015",Jun 1st,2015
2272,Intel Xeon E7-8870,Xeon E7-8870,Intel,,Westmere-EX,10 / 20,10,20,15,"2,4 to 2,8 GHz",,,,"2,4"," 2,8 GHz","2,80",GHz,"2,6",GHz,"2,6",Socket 1567,32,30MB,130,"Apr 3rd, 2011",Apr 3rd,2011
2273,Intel Xeon E7-8870 v3,Xeon E7-8870 v3,Intel,,Haswell-EX,18 / 36,18,36,27,"2,1 to 2,9 GHz",,,,"2,1"," 2,9 GHz","2,90",GHz,"2,5",GHz,"2,5",Socket 1150,22,45MB,140,"Jun 1st, 2015",Jun 1st,2015
2274,Intel Xeon E7-8880 v3,Xeon E7-8880 v3,Intel,,Haswell-EX,18 / 36,18,36,27,"2,3 to 3,1 GHz",,,,"2,3"," 3,1 GHz","3,10",GHz,"2,7",GHz,"2,7",Socket 1150,22,45MB,150,"Jun 1st, 2015",Jun 1st,2015
2275,Intel Xeon E7-8880L v3,Xeon E7-8880L v3,Intel,,Haswell-EX,18 / 36,18,36,27,"2 to 2,8 GHz",,,,2," 2,8 GHz","2,80",GHz,"2,4",GHz,"2,4",Socket 1150,22,45MB,115,"Jun 1st, 2015",Jun 1st,2015
2276,Intel Xeon E7-8890 v3,Xeon E7-8890 v3,Intel,,Haswell-EX,18 / 36,18,36,27,"2,5 to 3,3 GHz",,,,"2,5"," 3,3 GHz","3,30",GHz,"2,9",GHz,"2,9",Socket 2011,22,45MB,165,"Jun 1st, 2015",Jun 1st,2015
2277,Intel Xeon E7-8891 v3,Xeon E7-8891 v3,Intel,,Haswell-EX,10 / 20,10,20,15,"2,8 to 3,5 GHz",,,,"2,8"," 3,5 GHz","3,50",GHz,"3,15",GHz,"3,15",Socket 1150,22,45MB,165,"Jun 1st, 2015",Jun 1st,2015
2278,Intel Xeon E7-8893 v3,Xeon E7-8893 v3,Intel,,Haswell-EX,4 / 8,4,8,6,"3,2 to 3,5 GHz",,,,"3,2"," 3,5 GHz","3,50",GHz,"3,35",GHz,"3,35",Socket 1150,22,45MB,140,"Jun 1st, 2015",Jun 1st,2015
2279,Intel Xeon Gold 5315Y,Xeon Gold 5315Y,Intel,,Ice Lake-SP,8 / 16,8,16,12,"3,2 to 3,6 GHz",,,,"3,2"," 3,6 GHz","3,60",GHz,"3,4",GHz,"3,4",Socket 4189,10,12MB,140,"Apr 6th, 2021",Apr 6th,2021
2280,Intel Xeon Gold 5317,Xeon Gold 5317,Intel,,Ice Lake-SP,12 / 24,12,24,18,"3 to 3,6 GHz",,,,3," 3,6 GHz","3,60",GHz,"3,3",GHz,"3,3",Socket 4189,10,18MB,150,"Apr 6th, 2021",Apr 6th,2021
2281,Intel Xeon Gold 5318H,Xeon Gold 5318H,Intel,,Cooper Lake-SP,18 / 36,18,36,27,"2,5 to 3,8 GHz",,,,"2,5"," 3,8 GHz","3,80",GHz,"3,15",GHz,"3,15",Socket 4189,14,24.75MB,150,"Apr 6th, 2021",Apr 6th,2021
2282,Intel Xeon Gold 5318N,Xeon Gold 5318N,Intel,,Ice Lake-SP,24 / 48,24,48,36,"2,1 to 3,4 GHz",,,,"2,1"," 3,4 GHz","3,40",GHz,"2,75",GHz,"2,75",Socket 4189,10,36MB,150,"Apr 6th, 2021",Apr 6th,2021
2283,Intel Xeon Gold 5318S,Xeon Gold 5318S,Intel,,Ice Lake-SP,24 / 48,24,48,36,"2,1 to 3,4 GHz",,,,"2,1"," 3,4 GHz","3,40",GHz,"2,75",GHz,"2,75",Socket 4189,10,36MB,165,"Apr 6th, 2021",Apr 6th,2021
2284,Intel Xeon Gold 5318Y,Xeon Gold 5318Y,Intel,,Ice Lake-SP,24 / 48,24,48,36,"2,1 to 3,4 GHz",,,,"2,1"," 3,4 GHz","3,40",GHz,"2,75",GHz,"2,75",Socket 4189,10,36MB,165,"Apr 6th, 2021",Apr 6th,2021
2285,Intel Xeon Gold 5320,Xeon Gold 5320,Intel,,Ice Lake-SP,26 / 52,26,52,39,"2,2 to 3,4 GHz",,,,"2,2"," 3,4 GHz","3,40",GHz,"2,8",GHz,"2,8",Socket 4189,10,39MB,185,"Apr 6th, 2021",Apr 6th,2021
2286,Intel Xeon Gold 5320H,Xeon Gold 5320H,Intel,,Cooper Lake-SP,20 / 40,20,40,30,"2,4 to 4,2 GHz",,,,"2,4"," 4,2 GHz","4,20",GHz,"3,3",GHz,"3,3",Socket 4189,14,27.5MB,150,"Apr 6th, 2021",Apr 6th,2021
2287,Intel Xeon Gold 5320T,Xeon Gold 5320T,Intel,,Ice Lake-SP,20 / 40,20,40,30,"2,3 to 3,5 GHz",,,,"2,3"," 3,5 GHz","3,50",GHz,"2,9",GHz,"2,9",Socket 4189,10,30MB,150,"Apr 6th, 2021",Apr 6th,2021
2288,Intel Xeon Gold 6154,Xeon Gold 6154,Intel,,Skylake-SP,18 / 36,18,36,27,"3 to 3,7 GHz",,,,3," 3,7 GHz","3,70",GHz,"3,35",GHz,"3,35",Socket 3647,14,24.75MB,200,"Jul 11th, 2017",Jul 11th,2017
2289,Intel Xeon Gold 6312U,Xeon Gold 6312U,Intel,,Ice Lake-SP,24 / 48,24,48,36,"2,4 to 3,6 GHz",,,,"2,4"," 3,6 GHz","3,60",GHz,3,GHz,3,Socket 4189,10,36MB,185,"Apr 6th, 2021",Apr 6th,2021
2290,Intel Xeon Gold 6314U,Xeon Gold 6314U,Intel,,Ice Lake-SP,32 / 64,32,64,48,"2,3 to 3,4 GHz",,,,"2,3"," 3,4 GHz","3,40",GHz,"2,85",GHz,"2,85",Socket 4189,10,48MB,205,"Apr 6th, 2021",Apr 6th,2021
2291,Intel Xeon Gold 6326,Xeon Gold 6326,Intel,,Ice Lake-SP,16 / 32,16,32,24,"2,9 to 3,5 GHz",,,,"2,9"," 3,5 GHz","3,50",GHz,"3,2",GHz,"3,2",Socket 4189,10,24MB,185,"Apr 6th, 2021",Apr 6th,2021
2292,Intel Xeon Gold 6328H,Xeon Gold 6328H,Intel,,Cooper Lake-SP,16 / 32,16,32,24,"2,8 to 4,3 GHz",,,,"2,8"," 4,3 GHz","4,30",GHz,"3,55",GHz,"3,55",Socket 4189,14,22MB,165,"Apr 6th, 2021",Apr 6th,2021
2293,Intel Xeon Gold 6328HL,Xeon Gold 6328HL,Intel,,Cooper Lake-SP,16 / 32,16,32,24,"2,8 to 4,3 GHz",,,,"2,8"," 4,3 GHz","4,30",GHz,"3,55",GHz,"3,55",Socket 4189,14,22MB,165,"Apr 6th, 2021",Apr 6th,2021
2294,Intel Xeon Gold 6330,Xeon Gold 6330,Intel,,Ice Lake-SP,28 / 56,28,56,42,"2 to 3,1 GHz",,,,2," 3,1 GHz","3,10",GHz,"2,55",GHz,"2,55",Socket 4189,10,42MB,205,"Apr 6th, 2021",Apr 6th,2021
2295,Intel Xeon Gold 6330H,Xeon Gold 6330H,Intel,,Cooper Lake-SP,24 / 48,24,48,36,"2 to 3,7 GHz",,,,2," 3,7 GHz","3,70",GHz,"2,85",GHz,"2,85",Socket 4189,14,33MB,150,"Apr 6th, 2021",Apr 6th,2021
2296,Intel Xeon Gold 6334,Xeon Gold 6334,Intel,,Ice Lake-SP,8 / 16,8,16,12,"3,6 to 3,7 GHz",,,,"3,6"," 3,7 GHz","3,70",GHz,"3,65",GHz,"3,65",Socket 4189,10,18MB,165,"Apr 6th, 2021",Apr 6th,2021
2297,Intel Xeon Gold 6336Y,Xeon Gold 6336Y,Intel,,Ice Lake-SP,24 / 48,24,48,36,"2,4 to 3,6 GHz",,,,"2,4"," 3,6 GHz","3,60",GHz,3,GHz,3,Socket 4189,10,36MB,185,"Apr 6th, 2021",Apr 6th,2021
2298,Intel Xeon Gold 6338N,Xeon Gold 6338N,Intel,,Ice Lake-SP,32 / 64,32,64,48,"2,2 to 3,5 GHz",,,,"2,2"," 3,5 GHz","3,50",GHz,"2,85",GHz,"2,85",Socket 4189,10,48MB,185,"Apr 6th, 2021",Apr 6th,2021
2299,Intel Xeon Gold 6338T,Xeon Gold 6338T,Intel,,Ice Lake-SP,24 / 48,24,48,36,"2,1 to 3,4 GHz",,,,"2,1"," 3,4 GHz","3,40",GHz,"2,75",GHz,"2,75",Socket 4189,10,36MB,165,"Apr 6th, 2021",Apr 6th,2021
2300,Intel Xeon Gold 6342,Xeon Gold 6342,Intel,,Ice Lake-SP,24 / 48,24,48,36,"2,8 to 3,5 GHz",,,,"2,8"," 3,5 GHz","3,50",GHz,"3,15",GHz,"3,15",Socket 4189,10,36MB,230,"Apr 6th, 2021",Apr 6th,2021
2301,Intel Xeon Gold 6346,Xeon Gold 6346,Intel,,Ice Lake-SP,16 / 32,16,32,24,"3,1 to 3,6 GHz",,,,"3,1"," 3,6 GHz","3,60",GHz,"3,35",GHz,"3,35",Socket 4189,10,36MB,205,"Apr 6th, 2021",Apr 6th,2021
2302,Intel Xeon Gold 6348,Xeon Gold 6348,Intel,,Ice Lake-SP,28 / 56,28,56,42,"2,6 to 3,5 GHz",,,,"2,6"," 3,5 GHz","3,50",GHz,"3,05",GHz,"3,05",Socket 4189,10,42MB,235,"Apr 6th, 2021",Apr 6th,2021
2303,Intel Xeon Gold 6348H,Xeon Gold 6348H,Intel,,Cooper Lake-SP,24 / 48,24,48,36,"2,3 to 4,2 GHz",,,,"2,3"," 4,2 GHz","4,20",GHz,"3,25",GHz,"3,25",Socket 4189,14,33MB,165,"Apr 6th, 2021",Apr 6th,2021
2304,Intel Xeon Gold 6354,Xeon Gold 6354,Intel,,Ice Lake-SP,18 / 36,18,36,27,"3 to 3,6 GHz",,,,3," 3,6 GHz","3,60",GHz,"3,3",GHz,"3,3",Socket 4189,10,39MB,205,"Apr 6th, 2021",Apr 6th,2021
2305,Intel Xeon L5506,Xeon L5506,Intel,,Gainestown,4,,,4,"2,133 GHz","2,133 GHz",2133,GHz,,,,,2133,GHz,2133,Socket 1366,45,4MB,60,"Mar 30th, 2009",Mar 30th,2009
2306,Intel Xeon L5508,Xeon L5508,Intel,,Gainestown,2 / 4,2,4,3,"2 to 2,4 GHz",,,,2," 2,4 GHz","2,40",GHz,"2,2",GHz,"2,2",Socket 1366,45,8MB,38,"Mar 30th, 2009",Mar 30th,2009
2307,Intel Xeon L5518,Xeon L5518,Intel,,Gainestown,4 / 8,4,8,6,"2,133 to 2,4 GHz",,,,2133," 2,4 GHz","2,40",GHz,"2,2665",GHz,"2,2665",Socket 1366,45,8MB,60,"Mar 30th, 2009",Mar 30th,2009
2308,Intel Xeon L5520,Xeon L5520,Intel,,Gainestown,4 / 8,4,8,6,"2,266 to 2,533 GHz",,,,2266," 2,533 GHz","2,53",GHz,"2,3995",GHz,"2,3995",Socket 1366,45,8MB,60,"Mar 30th, 2009",Mar 30th,2009
2309,Intel Xeon L5530,Xeon L5530,Intel,,Gainestown,4 / 8,4,8,6,"2,4 to 2,666 GHz",,,,"2,4"," 2,666 GHz","2,67",GHz,2533,GHz,2533,Socket 1366,45,8MB,60,"Aug 9th, 2009",Aug 9th,2009
2310,Intel Xeon L5609,Xeon L5609,Intel,,Westmere-EP,4,,,4,1866 MHz,1866 MHz,1866,MHz,,,,,1866,MHz,1866,Socket 1366,32,12MB,40,"Mar 16th, 2010",Mar 16th,2010
2311,Intel Xeon L5618,Xeon L5618,Intel,,Westmere-EP,4 / 8,4,8,6,"1,866 to 2,266 GHz",,,,1866," 2,266 GHz","2,27",GHz,2066,GHz,2066,Socket 1366,32,12MB,40,"Mar 16th, 2010",Mar 16th,2010
2312,Intel Xeon L5630,Xeon L5630,Intel,,Westmere-EP,4 / 8,4,8,6,"2,133 to 2,4 GHz",,,,2133," 2,4 GHz","2,40",GHz,"2,2665",GHz,"2,2665",Socket 1366,32,12MB,40,"Mar 16th, 2010",Mar 16th,2010
2313,Intel Xeon L5638,Xeon L5638,Intel,,Westmere-EP,6 / 12,6,12,9,"2 to 2,4 GHz",,,,2," 2,4 GHz","2,40",GHz,"2,2",GHz,"2,2",Socket 1366,32,12MB,60,"Mar 16th, 2010",Mar 16th,2010
2314,Intel Xeon L5640,Xeon L5640,Intel,,Westmere-EP,6 / 12,6,12,9,"2,266 to 2,8 GHz",,,,2266," 2,8 GHz","2,80",GHz,2533,GHz,2533,Socket 1366,32,12MB,60,"Mar 16th, 2010",Mar 16th,2010
2315,Intel Xeon MP 2.83,Xeon MP 2.83,Intel,,Potomac,1,,,1,"2,833 GHz","2,833 GHz",2833,GHz,,,,,2833,GHz,2833,Socket 604,90,8MB,135,"Mar 29th, 2005",Mar 29th,2005
2316,Intel Xeon MP 2.83,Xeon MP 2.83,Intel,,Potomac,1,,,1,"2,833 GHz","2,833 GHz",2833,GHz,,,,,2833,GHz,2833,Socket 604,90,4MB,135,"Mar 29th, 2005",Mar 29th,2005
2317,Intel Xeon MP 3.00,Xeon MP 3.00,Intel,,Potomac,1,,,1,3 GHz,3 GHz,3,GHz,,,,,3,GHz,3,Socket 604,90,8MB,135,"Mar 29th, 2005",Mar 29th,2005
2318,Intel Xeon MP 3.00,Xeon MP 3.00,Intel,,Potomac,1,,,1,3 GHz,3 GHz,3,GHz,,,,,3,GHz,3,Socket 604,90,4MB,135,"Mar 29th, 2005",Mar 29th,2005
2319,Intel Xeon MP 3.16,Xeon MP 3.16,Intel,,Potomac,1,,,1,"3,167 GHz","3,167 GHz",3167,GHz,,,,,3167,GHz,3167,Socket 604,90,8MB,135,"Mar 29th, 2005",Mar 29th,2005
2320,Intel Xeon MP 3.16,Xeon MP 3.16,Intel,,Cranford,1,,,1,"3,167 GHz","3,167 GHz",3167,GHz,,,,,3167,GHz,3167,Socket 604,90,N/A,135,"Mar 29th, 2005",Mar 29th,2005
2321,Intel Xeon MP 3.16,Xeon MP 3.16,Intel,,Potomac,1,,,1,"3,167 GHz","3,167 GHz",3167,GHz,,,,,3167,GHz,3167,Socket 604,90,4MB,135,"Mar 29th, 2005",Mar 29th,2005
2322,Intel Xeon MP 3.33,Xeon MP 3.33,Intel,,Potomac,1,,,1,"3,333 GHz","3,333 GHz",3333,GHz,,,,,3333,GHz,3333,Socket 604,90,4MB,135,"Mar 29th, 2005",Mar 29th,2005
2323,Intel Xeon MP 3.33,Xeon MP 3.33,Intel,,Cranford,1,,,1,"3,334 GHz","3,334 GHz",3334,GHz,,,,,3334,GHz,3334,Socket 604,90,N/A,135,"Mar 29th, 2005",Mar 29th,2005
2324,Intel Xeon MP 3.33,Xeon MP 3.33,Intel,,Potomac,1,,,1,"3,333 GHz","3,333 GHz",3333,GHz,,,,,3333,GHz,3333,Socket 604,90,8MB,135,"Mar 29th, 2005",Mar 29th,2005
2325,Intel Xeon MP 3.50,Xeon MP 3.50,Intel,,Cranford,1,,,1,"3,5 GHz","3,5 GHz","3,5",GHz,,,,,"3,5",GHz,"3,5",Socket 604,90,N/A,135,"Mar 29th, 2005",Mar 29th,2005
2326,Intel Xeon MP 3.66,Xeon MP 3.66,Intel,,Cranford,1,,,1,"3,667 GHz","3,667 GHz",3667,GHz,,,,,3667,GHz,3667,Socket 604,90,N/A,135,"Mar 29th, 2005",Mar 29th,2005
2327,Intel Xeon MP 7020 Dual-Core,Xeon MP 7020 Dual-Core,Intel,,Paxville,2,,,2,"2,667 GHz","2,667 GHz",2667,GHz,,,,,2667,GHz,2667,Socket 604,90,N/A,135,"Dec 1st, 2005",Dec 1st,2005
2328,Intel Xeon MP 7030 Dual-Core,Xeon MP 7030 Dual-Core,Intel,,Paxville,2,,,2,"2,8 GHz","2,8 GHz","2,8",GHz,,,,,"2,8",GHz,"2,8",Socket 604,90,N/A,135,"Dec 1st, 2005",Dec 1st,2005
2329,Intel Xeon MP 7030 Dual-Core,Xeon MP 7030 Dual-Core,Intel,,Paxville,2,,,2,"2,833 GHz","2,833 GHz",2833,GHz,,,,,2833,GHz,2833,Socket 604,90,N/A,135,"Dec 1st, 2005",Dec 1st,2005
2330,Intel Xeon MP 7040 Dual-Core,Xeon MP 7040 Dual-Core,Intel,,Paxville,2,,,2,3 GHz,3 GHz,3,GHz,,,,,3,GHz,3,Socket 604,90,N/A,135,"Dec 1st, 2005",Dec 1st,2005
2331,Intel Xeon MP 7041 Dual-Core,Xeon MP 7041 Dual-Core,Intel,,Paxville,2,,,2,3 GHz,3 GHz,3,GHz,,,,,3,GHz,3,Socket 604,90,N/A,135,"Dec 1st, 2005",Dec 1st,2005
2332,Intel Xeon Phi 3110X,Xeon Phi 3110X,Intel,,Knights Corner,61 / 244,61,244,"152,5",1053 MHz,1053 MHz,1053,MHz,,,,,1053,MHz,1053,PCIe x16,22,N/A,300,"Nov 12th, 2012",Nov 12th,2012
2333,Intel Xeon Phi 3120A,Xeon Phi 3120A,Intel,,Knights Corner,57 / 228,57,228,"142,5",1100 MHz,1100 MHz,1100,MHz,,,,,1100,MHz,"1,1",PCIe x16,22,N/A,300,"Jun 17th, 2013",Jun 17th,2013
2334,Intel Xeon Phi 3120P,Xeon Phi 3120P,Intel,,Knights Corner,57 / 228,57,228,"142,5",1100 MHz,1100 MHz,1100,MHz,,,,,1100,MHz,"1,1",PCIe x16,22,N/A,300,"Jun 17th, 2013",Jun 17th,2013
2335,Intel Xeon Phi 31S1P,Xeon Phi 31S1P,Intel,,Knights Corner,57 / 228,57,228,"142,5",1100 MHz,1100 MHz,1100,MHz,,,,,1100,MHz,"1,1",PCIe x16,22,N/A,270,"Jun 17th, 2013",Jun 17th,2013
2336,Intel Xeon Phi 5110P,Xeon Phi 5110P,Intel,,Knights Corner,60 / 240,60,240,150,1053 MHz,1053 MHz,1053,MHz,,,,,1053,MHz,1053,PCIe x16,22,N/A,225,"Nov 12th, 2012",Nov 12th,2012
2337,Intel Xeon Phi 5120D,Xeon Phi 5120D,Intel,,Knights Corner,60 / 240,60,240,150,1053 MHz,1053 MHz,1053,MHz,,,,,1053,MHz,1053,SFF 230-Pin,22,N/A,245,"Jun 17th, 2013",Jun 17th,2013
2338,Intel Xeon Phi 7110P,Xeon Phi 7110P,Intel,,Knights Corner,61 / 244,61,244,"152,5",1250 MHz,1250 MHz,1250,MHz,,,,,1250,MHz,"1,25",PCIe x16,22,N/A,300,"Nov 12th, 2012",Nov 12th,2012
